Fecha valor,Fecha de operación,Importe,Moneda,Concepto,Entidad,Nombre de producto,Tipo de producto,Tipo de movimiento,Categoría,Nota
18/08/21,,"-43,30",EUR,Alcala de henar,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Ropa,Autorizacion
17/08/21,17/08/21,"-82,42",EUR,"Seguros ocaso, s.a. seguros/reaseguros madrid",Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Seguro vida,022901 037022858160000 01 p eur 02320137022858160000caix0573827333010000065317000
17/08/21,17/08/21,"-82,42",EUR,"Seguros ocaso, s.a. seguros/reaseguros madrid",Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Seguro vida,022901 037022858160000 01 p eur 02320137022858160000caix0573827333010000064308000
17/08/21,17/08/21,"-962,50",EUR,Recibo asteri nova s.l.,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Alquiler y compra,Recibo mejoras 6
17/08/21,17/08/21,"300,00",EUR,Abono bizum de juan ramon del amo lopez,Sabadell,CUENTA EXPANSIÓN,Cuenta,Ingreso,Transferencias,9724_0016 2021-08-17 10:45:00
17/08/21,,"-5,50",EUR,E3056 alcala henares - c/,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Autorizacion
17/08/21,,"0,17",EUR,Abono por campaña abono shopping naranja:galp,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Operacion
17/08/21,,"-61,96",EUR,Estacion servicio meco,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Gasolina,
16/08/21,,"-11,80",EUR,Avda union europea,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
16/08/21,,"-130,00",EUR,Cuota servicio compra facil,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Hotel,
14/08/21,,"-101,20",EUR,Avda union europea,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
14/08/21,,"-4,99",EUR,Hpi instant ink spain,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Servicios y productos online,Autorizacion
14/08/21,,"-5,51",EUR,Kindle svcs*yd1ai2og5,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Librería,
12/08/21,,"-28,99",EUR,Leroy merlin espa¥a sl,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Hogar,Autorizacion
11/08/21,11/08/21,"-99,02",EUR,Recibo residencial los olmedos ( c/ estonia 8 ),Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Comunidad,"Cuota agosto duplex j 99,02"
11/08/21,11/08/21,"-7,00",EUR,Transferencia a sandra martin,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,"Otros salud, saber y deporte",734355022
10/08/21,10/08/21,"-1.244,80",EUR,Recibo asteri nova s.l.,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Alquiler y compra,Recibo la gomera - agosto (n. 11)
10/08/21,,"-27,49",EUR,Avda union europea,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
10/08/21,,"-35,00",EUR,Estacion servicio meco,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Gasolina,Autorizacion
9/08/21,8/08/21,"34,00",EUR,Abono bizum de isaac luque baltasar,Sabadell,CUENTA EXPANSIÓN,Cuenta,Ingreso,Transferencias,9724_0016 2021-08-08 19:37:35
9/08/21,9/08/21,"-242,87",EUR,"Recibo volkswagen bank, gmbh s.e.",Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Compra vehículo,"Vcto. 09/08/2021, contrato: 01fi50031252,atencion cliente volkswagen bank : 914279900,el pago de este recibo no implica pagos anteriores."
9/08/21,9/08/21,"-140,00",EUR,Reintegro efectivo tarjeta bankia 2257 meco es,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Efectivo,Bankia 2257 meco es
9/08/21,,"-32,00",EUR,Fcia. garcia alonso,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Farmacia,Autorizacion
9/08/21,,"-27,95",EUR,Fabletics barcelona,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Ropa,Operacion
8/08/21,,"-3,34",EUR,Dia s.a.,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
6/08/21,6/08/21,"-400,00",EUR,Traspaso periódico emitido nómina,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Spo to 2700287602
6/08/21,6/08/21,"400,00",EUR,Traspaso periódico recibido,Ing Direct,Imprevistos,Cuenta,No computable,Traspasos y transferencias,Spo from 1708097649
6/08/21,,"-74,54",EUR,Avda union europea,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
6/08/21,,"-23,38",EUR,Avda union europea,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
5/08/21,5/08/21,"-791,29",EUR,Cargo mensual tarjeta crédito,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Tarjeta crédito,Liq. tarjeta crédito : 0160001
5/08/21,,"-3,59",EUR,Leroy merlin espa¥a sl,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Hogar,Autorizacion
5/08/21,,"-16,82",EUR,Avanza,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Transportes,Autorizacion
4/08/21,,"-12,16",EUR,Uscustoms esta appl pm,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Otros organismos,Autorizacion
3/08/21,3/08/21,"-26,25",EUR,Seguros adeslas madrid,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Seguro salud,022901 037012050810000 01 p eur 02320137012050810000caix0573931153010000095453000
3/08/21,3/08/21,"-34,33",EUR,"Adeudo recibo banco cooperativo espanol, s.a.",Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Óptica y dentista,022901 037012050420000 01 p eur 02320137012050420000bcoe0574297361010000003815000
3/08/21,3/08/21,"5.000,00",EUR,Transferencia recibida de javier hernando plazas becerra traspaso ing julio,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Traspaso ing julio
3/08/21,3/08/21,"-136,44",EUR,Cargo cuota de préstamo,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Préstamos,Cargo cuota préstamo 7715027306/13
3/08/21,3/08/21,"-90,23",EUR,Cargo cuota de préstamo,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Préstamos,Cargo cuota préstamo 7712284698/27
3/08/21,,"-15,21",EUR,Pasteleria salinas,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
2/08/21,2/08/21,"3.381,62",EUR,"Nomina audatex datos espana, s.a.",Sabadell,CUENTA EXPANSIÓN,Cuenta,Ingreso,Nómina,022901 037011408720000 01 p eur 02320137011408720000bkbk0970700094010000068457000
2/08/21,2/08/21,"-10,00",EUR,Adeudo recibo parroquia ntra. sra. del transito,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Solidaridad,022901 037011218100000 01 p eur 02320137011218100000bsch0576517228010000024085000
2/08/21,2/08/21,"-5.000,00",EUR,Transferencia a javier hernando plazas becerra,Sabadell,CUENTA EXPANSIÓN,Cuenta,No computable,Traspasos y transferencias,732139376
2/08/21,2/08/21,"-77,89",EUR,Recibo servicios financieros carrefour efc sa,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Electrónica,Financie-agosto
2/08/21,2/08/21,"-73,93",EUR,"Recibo financiera el corte ingles e.f.c., s.a.",Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Tarjeta crédito,Ecitc0158791558
2/08/21,2/08/21,"-7,95",EUR,Recibo telefonica moviles espana,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Móvil,Factura tuenti
2/08/21,2/08/21,"-8,55",EUR,Recibo telefonica moviles espana,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Móvil,Factura tuenti
2/08/21,2/08/21,"-5,95",EUR,Recibo telefonica moviles espana,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Móvil,Factura tuenti
2/08/21,2/08/21,"-13,24",EUR,Recibo metlife europe designated activitycompany,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Seguro vida,0020217261934213668p:2203014569 p.net 12.20 con 0.04 clea 0.02 ips 0.98 mes vto 010821 politica privacidad www.metlife.es 900201040
2/08/21,,"-3,20",EUR,Mercamax,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Hogar,Autorizacion
2/08/21,,"-27,12",EUR,Avda union europea,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
2/08/21,2/08/21,"-40,22",EUR,Bizum julia saez bea,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Transportes,9724_0016 2021-08-02 11:06:30
2/08/21,2/08/21,"-20,00",EUR,Ingreso fondos-planes,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Inversiones,Aportaciones al plan: 4103616046-15-12
2/08/21,,"-16,94",EUR,La casa de las carcasas alcala de hen,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Electrónica,Operacion
1/08/21,1/08/21,"0,02",EUR,Intereses a su favor,Ing Direct,Cuenta NARANJA,Cuenta,Ingreso,Rendimientos,
1/08/21,1/08/21,"0,01",EUR,Abono promoción cta. impuestos cero,Ing Direct,Imprevistos,Cuenta,Ingreso,Devolución impuestos,Abono promoción devolución hacienda
1/08/21,1/08/21,"0,03",EUR,Intereses a su favor,Ing Direct,Imprevistos,Cuenta,Ingreso,Rendimientos,
1/08/21,,"-77,15",EUR,Carref alcala,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
31/07/21,,"-20,00",EUR,Loterias corte ingles leo,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Loterías,Autorizacion
31/07/21,,"-188,75",EUR,Eurostars leon,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Hotel,
31/07/21,,"-36,98",EUR,Hijos de julio sadornil s,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Gasolina,
31/07/21,,"-1,90",EUR,Atpseitt m-50n->meco,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Parking y peaje,
30/07/21,31/07/21,"-548,02",EUR,Prestamos adeudo cuota n.8072699409 31/07/21,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Hipoteca,002001eur2021-07-30-00.09.00.770003 0020000103097039101dv ø
30/07/21,30/07/21,"1.312,84",EUR,Nomina h. principe de asturias,Sabadell,CUENTA EXPANSIÓN,Cuenta,Ingreso,Nómina,022901 037010710360000 01 p eur 02320137010710360000caix0970463950010000095267000
30/07/21,30/07/21,"-612,72",EUR,Recibo wizink bank s.a.u.,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Tarjeta crédito,Pago mensual tarjeta 5267xxxxxxxx3740 liquidacion al dia : 28.07.2021
30/07/21,30/07/21,"-2,00",EUR,Comisión cajero la caixa 1451 astorga es,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Cargos bancarios,La caixa 1451 astorga es
30/07/21,30/07/21,"-70,00",EUR,Reintegro efectivo tarjeta la caixa 1451 astorga es,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Restaurante,La caixa 1451 astorga es
30/07/21,,"-4,50",EUR,Catedral astorga,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
30/07/21,,"612,72",EUR,Pago recibo mes anterior,Wizink,WiZink Oro,Tarjeta de crédito,No computable,Tarjeta crédito,
30/07/21,,"-9,70",EUR,Euromaster automocion y s,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Mantenimiento vehículo,
29/07/21,29/07/21,"-1.244,80",EUR,Recibo asteri nova s.l.,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Alquiler y compra,Recibo la gomera - julio (n. 10)
29/07/21,,"-20,45",EUR,Alimentacion divafruit sl,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Supermercado,
29/07/21,,"-35,00",EUR,Combustibles rio eume sl,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Gasolina,
27/07/21,,"-8,95",EUR,Farmacia purificacion cab,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Farmacia,Autorizacion
27/07/21,,"-15,18",EUR,Alimentacion divafruit sl,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Supermercado,
27/07/21,,"-4,99",EUR,Spotifyes p162cd8caf,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Servicios y productos online,
26/07/21,26/07/21,"3.904,56",EUR,"Nomina audatex datos espana, s.a.",Sabadell,CUENTA EXPANSIÓN,Cuenta,Ingreso,Nómina,022901 036121390220000 01 p eur 02320136121390220000bkbk0970700094010000040628000
26/07/21,26/07/21,"-69,48",EUR,Recibo vodafone,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Internet,Factura: yi21-012630463/
26/07/21,,"-47,00",EUR,Alimentacion divafruit sl,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Supermercado,
25/07/21,25/07/21,"-2,00",EUR,Comisión cajero la caixa 4773 coruna (la)ces,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Cargos bancarios,La caixa 4773 coruna (la)ces
25/07/21,25/07/21,"-90,00",EUR,Reintegro efectivo tarjeta la caixa 4773 coruna (la)ces,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Efectivo,La caixa 4773 coruna (la)ces
25/07/21,,"-46,01",EUR,Alimentacion divafruit sl,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Supermercado,
25/07/21,,"-43,00",EUR,Combustibles rio eume sl,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Gasolina,
24/07/21,,"-7,50",EUR,Restaurante puerta del bi,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Restaurante,
24/07/21,,"-36,01",EUR,Estacion servicio meco,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Gasolina,
24/07/21,,"-38,52",EUR,Avda union europea,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Supermercado,
24/07/21,,"-1,15",EUR,Guísamo -mi¦o 19:10,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Parking y peaje,
24/07/21,,"-1,00",EUR,A-6 -guísamo 19:01,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Parking y peaje,
24/07/21,,"-13,00",EUR,Castellana de autopistas,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Parking y peaje,
23/07/21,,"-83,34",EUR,Fcia. garcia alonso,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Farmacia,Autorizacion
23/07/21,,"-10,44",EUR,Kindle svcs*5857446v5,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Librería,
22/07/21,,"-22,01",EUR,Fcia. garcia alonso,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Farmacia,Autorizacion
22/07/21,,"-1,27",EUR,Fcia isabel gonzalez alon,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Farmacia,
21/07/21,21/07/21,"100,00",EUR,Transferencia recibida de a.e.a.t. devoluciones tributarias aeat apl:abono antic dedu familiares-fng21mod:143inf:familia numerosa gen 06-2021 exp:2021dev14329420222m aeat,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Ingreso,Devolución impuestos,Aeat apl:abono antic dedu familiares-fng21mod:143inf:familia numerosa gen 06-2021 exp:2021dev14329420222m aeat
21/07/21,21/07/21,"-2.000,00",EUR,Traspaso interno emitido,Ing Direct,Cuenta NÓMINA Cotitular Claudia - Compra Casa,Cuenta,No computable,Traspasos y transferencias,Comision venta de casa
21/07/21,21/07/21,"2.000,00",EUR,Traspaso interno recibido,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Inversiones,Comision venta de casa
21/07/21,21/07/21,"-1.000,00",EUR,Reintegro efectivo tarjeta bankia 2257 meco es,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Otros gastos,Comision venta piso
21/07/21,21/07/21,"-1.000,00",EUR,Reintegro efectivo tarjeta bankia 2257 meco es,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Otros gastos,Comision venta piso
21/07/21,,"-29,72",EUR,Avda union europea,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
21/07/21,,"-32,99",EUR,Greenwich alcala,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Hogar,Maleta
21/07/21,,"-26,25",EUR,Decorhome 2021,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Hogar,Autorizacion
20/07/21,20/07/21,"-78,40",EUR,"Recibo endesa energia, s.a.",Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Gas,Factura de gas pmo101n0730761 contrato 012162262388 de endesa energia sau
20/07/21,,"-2,54",EUR,Avda union europea,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Supermercado,
19/07/21,19/07/21,"-286,19",EUR,Seguros mutua madrilena automovilista,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Seguro auto,022901 036112649670000 01 p eur 02320136112649670000bsch0574301202010000031570000
19/07/21,19/07/21,"17.200,00",EUR,Transferencia recibida de miguel angel ramos alvarez transferencia,Ing Direct,Cuenta NÓMINA Cotitular Claudia - Compra Casa,Cuenta,Ingreso,Transferencias,Arras venta casa
19/07/21,19/07/21,"-300,00",EUR,Transferencia emitida a perse medicion cocina chalet 4 la gomera,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Alquiler y compra,Medicion cocina chalet 4 la gomera
19/07/21,19/07/21,"-1.420,00",EUR,Transferencia emitida a toledo 21 comision estonia 8 1j saldo comision venta piso estonia 8 1j,Ing Direct,Cuenta NÓMINA Cotitular Claudia - Compra Casa,Cuenta,Gasto,Transferencias,Saldo comision venta piso estonia 8 1j
18/07/21,,"-68,67",EUR,Estacion servicio meco,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Gasolina,
18/07/21,,"-130,00",EUR,Cuota servicio compra facil,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Hotel,
16/07/21,,"-35,00",EUR,Estacion servicio meco,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Gasolina,Autorizacion
16/07/21,,"-104,44",EUR,Avda union europea,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Supermercado,
15/07/21,15/07/21,"-100,00",EUR,Recibo fundacion colegio alborada,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Estudios,Cobro procedente de la factura 65141
15/07/21,15/07/21,"-110,00",EUR,Reintegro efectivo tarjeta bankia 2257 meco es,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Efectivo,Bankia 2257 meco es
15/07/21,,"-26,17",EUR,Avda union europea,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
14/07/21,,"-7,50",EUR,E3056 alcala henares - c/,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Autorizacion
14/07/21,,"-5,95",EUR,Fcia isabel gonzalez alon,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Farmacia,Autorizacion
14/07/21,,"0,23",EUR,Abono por campaña abono shopping naranja:galp,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Operacion
14/07/21,,"11,99",EUR,Abono en amazon.es amazon.es luxembourg,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Electrónica,Operacion
13/07/21,,"-35,94",EUR,Lefties,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Ropa,Autorizacion
13/07/21,,"-11,48",EUR,Druni-cc alcala magna,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Belleza,Autorizacion
12/07/21,12/07/21,"-99,02",EUR,Recibo residencial los olmedos ( c/ estonia 8 ),Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Comunidad,"Cuota julio duplex j 99,02"
12/07/21,12/07/21,"-962,50",EUR,Recibo asteri nova s.l.,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Alquiler y compra,Recibo mejoras 5
12/07/21,,"-15,00",EUR,Comisión apertura servicio compra fácil,Wizink,WiZink Oro,Tarjeta de crédito,Gasto,Cargos bancarios,
12/07/21,,"780,00",EUR,Servicio compra fácil,Wizink,WiZink Oro,Tarjeta de crédito,No computable,Tarjeta crédito,
12/07/21,,"-780,00",EUR,Servicio compra fácil,Wizink,WiZink Oro,Tarjeta de crédito,No computable,Tarjeta crédito,
12/07/21,,"-36,36",EUR,Avda union europea,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
12/07/21,,"-13,47",EUR,Decathlon alcala,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Material deportivo,Autorizacion
12/07/21,,"-9,49",EUR,Media markt alcala,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Electrónica,Autorizacion
12/07/21,,"23,99",EUR,Abono en amz*bravekoi store 800 279 6620,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Electrónica,Operacion
11/07/21,,"-11,99",EUR,Hpi instant ink spain,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Servicios y productos online,Autorizacion
10/07/21,,"-11,99",EUR,Amazon.es amazon.es,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Electrónica,Autorizacion
9/07/21,9/07/21,"-242,87",EUR,"Recibo volkswagen bank, gmbh s.e.",Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Compra vehículo,"Vcto. 09/07/2021, contrato: 01fi50031252,atencion cliente volkswagen bank : 914279900,el pago de este recibo no implica pagos anteriores."
9/07/21,,"-70,42",EUR,Avda union europea,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
8/07/21,8/07/21,"-160,00",EUR,Bizum eduardo manuel o shea mesa,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Estudios,9724_0016 2021-07-08 17:14:32
8/07/21,8/07/21,"25,00",EUR,Abono bizum de carmen lucas dominguez,Sabadell,CUENTA EXPANSIÓN,Cuenta,Ingreso,Regalos recibidos,9724_0016 2021-07-08 16:47:47
8/07/21,,"-23,99",EUR,Amzn mktp es,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Electrónica,Autorizacion
8/07/21,,"-11,70",EUR,Avda union europea,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
8/07/21,,"-23,42",EUR,Mercadona alcala atenea,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
8/07/21,,"-780,00",EUR,Hotel on booking.com,Wizink,WiZink Oro,Tarjeta de crédito,No computable,Tarjeta crédito,Booking
7/07/21,7/07/21,"-49,19",EUR,"Recibo canal de isabel ii, s.a.",Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Agua,Recibo contrato 238476419 factura del 29/06/21 estonia 008 28880 meco
6/07/21,6/07/21,"-400,00",EUR,Traspaso periódico emitido nómina,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Spo to 2700287602
6/07/21,6/07/21,"400,00",EUR,Traspaso periódico recibido,Ing Direct,Imprevistos,Cuenta,No computable,Traspasos y transferencias,Spo from 1708097649
6/07/21,6/07/21,"-100,00",EUR,Bizum sara de la cuesta martinez,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Transferencias,9724_0016 2021-07-06 15:52:18
6/07/21,,"-39,99",EUR,Amzn mktp es*4w93x4lz5 800 279 6620,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Regalos,Operacion
5/07/21,5/07/21,"-26,25",EUR,Seguros adeslas madrid,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Seguro salud,022901 036100883640000 01 p eur 02320136100883640000caix0573931153010000010475000
5/07/21,5/07/21,"-43,25",EUR,Recibo ayuntamiento de meco,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Ayuntamiento,S.e.p. personas fisicas. plazo 3 de 5 de 2021 exp. 0000011637
5/07/21,5/07/21,"-731,86",EUR,Cargo mensual tarjeta crédito,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Tarjeta crédito,Liq. tarjeta cr�dito : 0160001
5/07/21,,"-30,39",EUR,Estacion servicio meco,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Autorizacion
3/07/21,3/07/21,"-136,44",EUR,Cargo cuota de préstamo,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Préstamos,Cargo cuota pr�stamo 7715027306/12
3/07/21,3/07/21,"-90,23",EUR,Cargo cuota de préstamo,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Préstamos,Cargo cuota pr�stamo 7712284698/26
3/07/21,,"-17,87",EUR,Avda union europea,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Autorizacion
2/07/21,2/07/21,"-34,33",EUR,"Adeudo recibo banco cooperativo espanol, s.a.",Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Óptica y dentista,022901 036100414380000 01 p eur 02320136100414380000bcoe0574297361010000075760000
2/07/21,2/07/21,"4.500,00",EUR,Transferencia recibida de javier hernando plazas becerra traspaso ing nomina junio,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Traspaso ing nomina junio
